Spot Pairs,Order Type,Direction,feeCoin,ExecFeeV2,Filled Value,Filled Price,Filled Quantity,Fees,Transaction ID,Order No.,Timestamp (UTC)
SOLUSDT,MARKET,BUY,SOL,0.0000198,1.94601000000000000000,176.91000000000000000000,0.01100000000000000000,0.00001980000000000000,2210000000753962086, 43937792,13:03 2025-07-17
CUDISUSDT,MARKET,SELL,--,--,5.63068800000000000000,0.09576000000000000000,58.80000000000000000000,0.01013523840000000000,2270000000917527821, 78140928,20:18 2025-06-11
ETHUSDT,LIMIT,BUY,--,--,489.98400000000000000000,2400.00000000000000000000,0.20416000000000000000,0.00020416000000000000,2280000001164830617, 71904512,00:22 2025-06-06
ETHUSDT,LIMIT,BUY,--,--,999.31869990000000000000,2052.79000000000000000000,0.48681000000000000000,0.00048681000000000000,2280000001122043746, 96643584,18:10 2025-05-08
OIKUSDT,LIMIT,SELL,--,--,3.73160000000000000000,0.07600000000000000000,49.10000000000000000000,0.00671688000000000000,2270000000620813635, 51164160,10:30 2025-03-19
ETHUSDT,LIMIT,BUY,--,--,510.89100000000000000000,1900.00000000000000000000,0.26889000000000000000,0.00026889000000000000,2280000001043703014, 09534464,21:43 2025-03-10
ETHUSDT,LIMIT,BUY,--,--,245.85722070000000000000,2459.31000000000000000000,0.09997000000000000000,0.00017994600000000000,2280000001031163324, 22411776,16:56 2025-03-02
ETHUSDT,LIMIT,BUY,--,--,217.03182260000000000000,2483.77000000000000000000,0.08738000000000000000,0.00015728400000000000,2280000001031156285, 76197632,16:54 2025-03-02
ETHUSDT,LIMIT,BUY,--,--,34.64859150000000000000,2483.77000000000000000000,0.01395000000000000000,0.00002511000000000000,2280000001031156284, 76197632,16:54 2025-03-02
ETHUSDT,LIMIT,BUY,--,--,488.15700000000000000000,3100.00000000000000000000,0.15747000000000000000,0.00015747000000000000,2280000000973153007, 73942272,03:12 2025-02-02
OBTUSDT,LIMIT,SELL,--,--,1.71114000000000000000,0.01140000000000000000,150.10000000000000000000,0.00171114000000000000,2270000000460127811, 23418880,08:57 2025-01-28
ZKUSDT,LIMIT,BUY,--,--,157.64848000000000000000,0.13600000000000000000,1159.18000000000000000000,1.15918000000000000000,2260000000951346146, 85021184,07:56 2025-01-27
OBTUSDT,LIMIT,SELL,--,--,7.26286500000000000000,0.01185000000000000000,612.90000000000000000000,0.00726286500000000000,2270000000452736115, 00874496,13:40 2025-01-26
TRUMPUSDT,LIMIT,SELL,--,--,148.17000000000000000000,33.00000000000000000000,4.49000000000000000000,0.14817000000000000000,2270000000422588063, 92724992,01:10 2025-01-21
TRUMPUSDT,LIMIT,BUY,--,--,270.00000000000000000000,60.00000000000000000000,4.50000000000000000000,0.00900000000000000000,2270000000412017852, 42887936,21:22 2025-01-19
TONUSDT,LIMIT,BUY,--,--,55.80300000000000000000,5.07300000000000000000,11.00000000000000000000,0.01100000000000000000,2260000000930012462, 92503296,10:56 2025-01-19
TRUMPUSDT,LIMIT,SELL,--,--,31.68000000000000000000,32.00000000000000000000,0.99000000000000000000,0.06336000000000000000,2270000000404804961, 88435968,03:50 2025-01-19
TRUMPUSDT,LIMIT,BUY,--,--,28.00000000000000000000,28.00000000000000000000,1.00000000000000000000,0.00200000000000000000,2270000000401113729, 32346880,15:07 2025-01-18
TRUMPUSDT,LIMIT,SELL,--,--,308.10000000000000000000,26.00000000000000000000,11.85000000000000000000,0.61620000000000000000,2270000000400544210, 54670080,14:12 2025-01-18
TRUMPUSDT,LIMIT,BUY,--,--,292.98456000000000000000,24.66200000000000000000,11.88000000000000000000,0.02376000000000000000,2270000000399112846, 64625408,10:20 2025-01-18
TOSHIUSDT,LIMIT,SELL,--,--,2.94365100000000000000,0.00030025000000000000,9804.00000000000000000000,0.00588730200000000000,2270000000389182185, 46244096,14:29 2025-01-15
SERAPHUSDT,LIMIT,SELL,--,--,1.61408000000000000000,0.15520000000000000000,10.40000000000000000000,0.00161408000000000000,2270000000389179330, 21435904,14:28 2025-01-15
FLOCKUSDT,LIMIT,SELL,--,--,18.18360800000000000000,0.35185000000000000000,51.68000000000000000000,0.01818360800000000000,2270000000376159647, 87730688,22:29 2025-01-10
SERAPHUSDT,LIMIT,SELL,--,--,5.77395000000000000000,0.21150000000000000000,27.30000000000000000000,0.01039311000000000000,2270000000376158865, 20953600,22:29 2025-01-10
ZKUSDT,LIMIT,BUY,--,--,199.99936000000000000000,0.17600000000000000000,1136.36000000000000000000,1.13636000000000000000,2260000000907139634, 89513472,19:37 2025-01-09
LUNAIUSDT,LIMIT,SELL,--,--,3.69158400000000000000,0.12818000000000000000,28.80000000000000000000,0.00738316800000000000,2200000000604928076, 28211200,01:51 2025-01-04
ETHUSDT,LIMIT,BUY,--,--,1050.26099140000000000000,3705.67000000000000000000,0.28342000000000000000,0.00028342000000000000,2280000000867910835, 18366464,12:15 2024-12-19
XIONUSDT,MARKET,SELL,--,--,1.61107200000000000000,5.03460000000000000000,0.32000000000000000000,0.00289992960000000000,2200000000483920643, 74194432,08:36 2024-12-11
